0.4800		0.3663		-0.9594		-0.7868		-1.3505
0.4900		0.3755		-0.9623		-0.7930		-1.3489
0.5000		0.3847		-0.9652		-0.7992		-1.3474
0.5100		0.3940		-0.9681		-0.8055		-1.3458
0.5200		0.4032		-0.9710		-0.8117		-1.3442
0.5300		0.4124		-0.9738		-0.8179		-1.3427
0.5400		0.4217		-0.9767		-0.8240		-1.3412
0.5500		0.4309		-0.9795		-0.8302		-1.3397
0.5600		0.4402		-0.9824		-0.8364		-1.3382
0.5700		0.4495		-0.9852		-0.8425		-1.3367
0.5800		0.4587		-0.9881		-0.8487		-1.3352
0.5900		0.4680		-0.9909		-0.8548		-1.3338
0.6000		0.4772		-0.9937		-0.8609		-1.3323
0.6100		0.4865		-0.9966		-0.8670		-1.3309
0.6200		0.4957		-0.9994		-0.8731		-1.3295
0.6300		0.5049		-1.0022		-0.8792		-1.3281
0.6400		0.5142		-1.0050		-0.8853		-1.3267
0.6500		0.5234		-1.0078		-0.8914		-1.3253
0.6600		0.5326		-1.0106		-0.8975		-1.3240
0.6700		0.5418		-1.0135		-0.9035		-1.3227
0.6800		0.5509		-1.0163		-0.9096		-1.3214
0.6900		0.5601		-1.0191		-0.9156		-1.3201
0.7000		0.5692		-1.0219		-0.9217		-1.3189
0.7100		0.5783		-1.0247		-0.9277		-1.3176
0.7200		0.5873		-1.0275		-0.9338		-1.3164
0.7300		0.5964		-1.0303		-0.9398		-1.3153
0.7400		0.6053		-1.0332		-0.9458		-1.3141
0.7500		0.6143		-1.0360		-0.9518		-1.3130
0.7600		0.6232		-1.0388		-0.9578		-1.3118
0.7700		0.6320		-1.0416		-0.9638		-1.3108
0.7800		0.6408		-1.0445		-0.9698		-1.3097
0.7900		0.6495		-1.0473		-0.9758		-1.3087
0.8000		0.6581		-1.0502		-0.9818		-1.3077
0.8100		0.6666		-1.0530		-0.9878		-1.3067
0.8200		0.6750		-1.0559		-0.9938		-1.3058
0.8300		0.6834		-1.0587		-0.9998		-1.3048
0.8400		0.6916		-1.0616		-1.0058		-1.3040
0.8500		0.6997		-1.0645		-1.0118		-1.3031
0.8600		0.7076		-1.0674		-1.0177		-1.3023
0.8700		0.7154		-1.0703		-1.0237		-1.3015
0.8800		0.7230		-1.0733		-1.0297		-1.3007
0.8900		0.7304		-1.0762		-1.0357		-1.3000
0.9000		0.7376		-1.0792		-1.0416		-1.2993
0.9100		0.7446		-1.0822		-1.0476		-1.2987
0.9200		0.7513		-1.0852		-1.0536		-1.2981
0.9300		0.7576		-1.0883		-1.0596		-1.2975
0.9400		0.7637		-1.0913		-1.0656		-1.2970
0.9500		0.7693		-1.0945		-1.0716		-1.2965
0.9600		0.7745		-1.0976		-1.0776		-1.2961
0.9700		0.7792		-1.1008		-1.0836		-1.2957
0.9800		0.7833		-1.1041		-1.0896		-1.2953
0.9900		0.7868		-1.1074		-1.0957		-1.2950
